urls,caption,event_id
http://www.mufoncms.com/files_jeud8334j/75308_submitter_file1__201603160640050001.jpeg,a view of a bridge over the water .,75308
http://www.mufoncms.com/files_jeud8334j/75307_submitter_file1__ufozunispeer.JPG,a street light with a street sign on it,75307
http://www.mufoncms.com/files_jeud8334j/75306_submitter_file1__ufo.jpg,an airplane flying over a parking lot with cars .,75306
http://www.mufoncms.com/files_jeud8334j/75303_submitter_file1__20160318184404.jpg,a view of a plane flying through the air .,75303
http://www.mufoncms.com/files_jeud8334j/75300_submitter_file1__20160318194001.jpg,a plane flying in the sky with a sky background,75300
http://www.mufoncms.com/files_jeud8334j/75296_submitter_file1__image.jpeg,a group of people flying kites in the sky .,75296
http://www.mufoncms.com/files_jeud8334j/89465_submitter_file1__IMG2413.JPG,a flock of birds flying over a traffic light .,89465
http://www.mufoncms.com/files_jeud8334j/89445_submitter_file1__DenverObjectView1OriginalSize.jpg,a view of a window from a plane .,89445
http://www.mufoncms.com/files_jeud8334j/89442_submitter_file1__CIGARDAYNIGHT.jpg,a person flying a kite in a cloudy sky .,89442
http://www.mufoncms.com/files_jeud8334j/85353_submitter_file1__IMG3909.JPG,an airplane is flying in the sky with smoke coming out of it .,85353
http://www.mufoncms.com/files_jeud8334j/85348_submitter_file1__blownupufos.jpg,a view of a city street at night .,85348
http://www.mufoncms.com/files_jeud8334j/85345_submitter_file1__IMG0445.jpg,a street sign on the side of a road .,85345
http://www.mufoncms.com/files_jeud8334j/85344_submitter_file1__20170724214254.jpg,a close up of a toilet in a bath room,85344
http://www.mufoncms.com/files_jeud8334j/85341_submitter_file1__2037023510211092836009438524560798n.jpg,a red fire hydrant sitting in the middle of a field .,85341
http://www.mufoncms.com/files_jeud8334j/85334_submitter_file2__IMG2663.PNG,a traffic light hanging over a city street .,85334
http://www.mufoncms.com/files_jeud8334j/85325_submitter_file1__FullSizeRender.jpg,a person on a beach flying a kite .,85325
http://www.mufoncms.com/files_jeud8334j/85324_submitter_file1__Canon2015AshesOttawaFrenchChiniguchi304.jpg,a person is flying a kite in the air .,85324
http://www.mufoncms.com/files_jeud8334j/71377_submitter_file1__P1000523.JPG,a view of a mountain range with mountains in the background .,71377
http://www.mufoncms.com/files_jeud8334j/71375_submitter_file2__12140043102066772526842478414759788581017694o.jpg,a bird is standing on top of a hill,71375
http://www.mufoncms.com/files_jeud8334j/71374_submitter_file1__ovni.jpg,a person in the air on a snowboard,71374
http://www.mufoncms.com/files_jeud8334j/71373_submitter_file1__image.jpeg,a large clock tower towering over a city .,71373
http://www.mufoncms.com/files_jeud8334j/71370_submitter_file1__IMG08621.JPG,a kite is flying high in the sky .,71370
http://www.mufoncms.com/files_jeud8334j/71369_submitter_file1__UFOOct9201511amandMUFONPICS043.JPG,a kite flying in the sky with a sky background,71369
http://www.mufoncms.com/files_jeud8334j/71368_submitter_file1__image.jpg,a black and white photo of a street light,71368
http://www.mufoncms.com/files_jeud8334j/71366_submitter_file1__20151007203324.jpg,a view of a city skyline from the night .,71366
http://www.mufoncms.com/files_jeud8334j/71356_submitter_file1__2015100906580011.jpg,a man flying through the air while riding a snowboard .,71356
http://www.mufoncms.com/files_jeud8334j/71355_submitter_file1__DSCN4236.jpg,a red and white fire hydrant in front of a building .,71355
http://www.mufoncms.com/files_jeud8334j/71353_submitter_file1__IMG0004.JPG,a kite flying in the sky with a sky background,71353
http://www.mufoncms.com/files_jeud8334j/83483_submitter_file1__IMG20170502053245.jpg,a person flying a kite in a city park .,83483
http://www.mufoncms.com/files_jeud8334j/83481_submitter_file1__UFO2.jpg,a person on a snowboard in the snow .,83481
http://www.mufoncms.com/files_jeud8334j/83478_submitter_file1__20170502011001.jpg,a black and white photo of a man flying a kite .,83478
http://www.mufoncms.com/files_jeud8334j/83477_submitter_file1__IMG4994.JPG,a city street at night with a traffic light .,83477
http://www.mufoncms.com/files_jeud8334j/83465_submitter_file1__IMG15401.PNG,a group of people standing around a plane .,83465
http://www.mufoncms.com/files_jeud8334j/83463_submitter_file1__IMG15401.PNG,a group of people standing around a plane .,83463
http://www.mufoncms.com/files_jeud8334j/83461_submitter_file1__1.BizarreBlackMorphingUFOPhotograph1Original.JPG,an airplane flying in the sky over a mountain .,83461
http://www.mufoncms.com/files_jeud8334j/83460_submitter_file1__DSC0593.JPG,a kite flying in the sky with a sky background,83460
http://www.mufoncms.com/files_jeud8334j/83459_submitter_file1__1.AmazingDaytimeGlowingSaucerOriginal.jpg,a large jetliner flying through a cloudy blue sky .,83459
http://www.mufoncms.com/files_jeud8334j/83456_submitter_file1__UFO1.jpg,a large building with a clock on the front of it .,83456
http://www.mufoncms.com/files_jeud8334j/77389_submitter_file3__image.jpeg,a night time view of a city street .,77389
http://www.mufoncms.com/files_jeud8334j/77387_submitter_file1__FBIMG1466815994479.jpg,a large body of water next to a bridge .,77387
http://www.mufoncms.com/files_jeud8334j/77385_submitter_file1__saucer.jpg,a couple of birds standing on top of a beach .,77385
http://www.mufoncms.com/files_jeud8334j/77382_submitter_file1__20160702132326.jpg,a kite is flying high in the sky .,77382
http://www.mufoncms.com/files_jeud8334j/77378_submitter_file1__IMG0648.JPG,a traffic light sitting on the side of a road .,77378
http://www.mufoncms.com/files_jeud8334j/77377_submitter_file1__20160615065233.jpg,a group of people walking down a street next to tall buildings .,77377
http://www.mufoncms.com/files_jeud8334j/77373_submitter_file1__ovnicam.JPG,a view of a mountain range with a mountain in the background .,77373
http://www.mufoncms.com/files_jeud8334j/77372_submitter_file1__24marzo2012.JPG,a plane flying in the air with a sky background,77372
http://www.mufoncms.com/files_jeud8334j/77371_submitter_file2__P5170269.JPG,a black and white photo of a clock tower .,77371
http://www.mufoncms.com/files_jeud8334j/77370_submitter_file5__20160630215045.jpg,a view of a city street at night .,77370
http://www.mufoncms.com/files_jeud8334j/77369_submitter_file1__PicsArt070105.43.30.jpg,a black and white photo of a man holding a frisbee .,77369
http://www.mufoncms.com/files_jeud8334j/77360_submitter_file1__DSC00041.JPG,a red fire hydrant sitting in the middle of a field .,77360
http://www.mufoncms.com/files_jeud8334j/77359_submitter_file2__image.png,a group of people standing on top of a lush green field .,77359
http://www.mufoncms.com/files_jeud8334j/79965_submitter_file1__UFO21Oct.20162030pm.jpg,a white and black cat sitting on a window sill .,79965
http://www.mufoncms.com/files_jeud8334j/79958_submitter_file1__Untitled.png,a pair of scissors sitting on top of a piece of paper .,79958
http://www.mufoncms.com/files_jeud8334j/79950_submitter_file1__OVNISANTIAGO1.jpg,a large body of water with a bridge in the background,79950
http://www.mufoncms.com/files_jeud8334j/79949_submitter_file2__20161020190733.jpg,a white house with a house in the background .,79949
http://www.mufoncms.com/files_jeud8334j/79938_submitter_file1__20161020212126.jpg,a traffic light sitting on the side of a road .,79938
http://www.mufoncms.com/files_jeud8334j/79935_submitter_file1__ufo2untouched.jpg,a traffic light sitting on the side of a road .,79935
http://www.mufoncms.com/files_jeud8334j/84360_submitter_file1__Oct292014UFO1.jpg,a man flying a kite in a park .,84360
http://www.mufoncms.com/files_jeud8334j/84353_submitter_file1__20170612234412.jpg,a pair of scissors sitting on top of a table .,84353
http://www.mufoncms.com/files_jeud8334j/84350_submitter_file1__image.jpeg,a traffic light suspended over a city street .,84350
http://www.mufoncms.com/files_jeud8334j/84348_submitter_file1__UFONJ2017061118.55.43.jpeg,a car is parked on the side of the road .,84348
http://www.mufoncms.com/files_jeud8334j/84344_submitter_file1__IMG2788.JPG,a person on a surfboard in the water .,84344
http://www.mufoncms.com/files_jeud8334j/84343_submitter_file1__UFO1.jpg,a view of a body of water with a mountain in the background .,84343
http://www.mufoncms.com/files_jeud8334j/70313_submitter_file1__20150826192237.jpg,a view of a city street from the distance .,70313
http://www.mufoncms.com/files_jeud8334j/70307_submitter_file1__laborday2015190001.JPG,a traffic light suspended over a city street .,70307
http://www.mufoncms.com/files_jeud8334j/70303_submitter_file2__UFOannotated.jpg,a group of planes flying in the sky .,70303
http://www.mufoncms.com/files_jeud8334j/70296_submitter_file3__20150907052339.jpg,a night view of a city street at night .,70296
http://www.mufoncms.com/files_jeud8334j/79933_submitter_file1__IMG0166.JPG,a red light that is on a pole .,79933
http://www.mufoncms.com/files_jeud8334j/79920_submitter_file1__IMG0001.JPG,an airplane is flying in the sky over a mountain .,79920
http://www.mufoncms.com/files_jeud8334j/79919_submitter_file1__1.JPG,a plane flying in the sky with a sky background,79919
http://www.mufoncms.com/files_jeud8334j/79910_submitter_file1__UFO.JPG,an airplane flying through a cloudy blue sky .,79910
http://www.mufoncms.com/files_jeud8334j/79907_submitter_file1__IMG20161003131057.jpg,a plane flying in the sky with a sky background,79907
http://www.mufoncms.com/files_jeud8334j/79906_submitter_file2__image.png,a person standing in a field with a horse,79906
http://www.mufoncms.com/files_jeud8334j/79905_submitter_file1__20161018184959.jpg,a plane is flying in the sky over a mountain .,79905
http://www.mufoncms.com/files_jeud8334j/79904_submitter_file1__FA0Ds8w.jpg,a kite flying in the sky with a sky background,79904
http://www.mufoncms.com/files_jeud8334j/84387_submitter_file1__IMG1819.JPG,a traffic light sitting on the side of a road .,84387
http://www.mufoncms.com/files_jeud8334j/84382_submitter_file1__DSCF1873.JPG,a person on a skateboard in the air .,84382
http://www.mufoncms.com/files_jeud8334j/84376_submitter_file1__IMG1581.JPG,a black and white photo of a mountain range .,84376
http://www.mufoncms.com/files_jeud8334j/84372_submitter_file2__20170613223201.jpg,a very tall building with a clock on it,84372
http://www.mufoncms.com/files_jeud8334j/70350_submitter_file1__IMG20130417200042980.jpg,a large body of water next to a forest .,70350
http://www.mufoncms.com/files_jeud8334j/70347_submitter_file1__image.jpg,a street scene with cars and a bus .,70347
http://www.mufoncms.com/files_jeud8334j/70343_submitter_file1__20150704211037.jpg,a group of people flying kites in the sky .,70343
http://www.mufoncms.com/files_jeud8334j/70342_submitter_file1__5.jpg,a traffic light hanging over a city street .,70342
http://www.mufoncms.com/files_jeud8334j/70328_submitter_file1__image.jpg,a group of people standing in front of a building .,70328
http://www.mufoncms.com/files_jeud8334j/77414_submitter_file1__20160702113410.jpg,a large jetliner flying through a cloudy sky .,77414
http://www.mufoncms.com/files_jeud8334j/77409_submitter_file2__Screenshotfrom20160703151940.png,a black and white photo of a fire hydrant .,77409
http://www.mufoncms.com/files_jeud8334j/77408_submitter_file1__20160628182538.jpg,a large clock tower sitting in the middle of a field .,77408
http://www.mufoncms.com/files_jeud8334j/77407_submitter_file1__ufo1.jpg,a city street filled with lots of traffic .,77407
http://www.mufoncms.com/files_jeud8334j/77405_submitter_file1__20160703012038.jpg,a close up of a blue and white <UNK>,77405
http://www.mufoncms.com/files_jeud8334j/77403_submitter_file1__20160616213005.jpg,a group of people standing on top of a lush green field .,77403
http://www.mufoncms.com/files_jeud8334j/77402_submitter_file1__20160703002446.jpg,a tall white and black clock on a pole,77402
http://www.mufoncms.com/files_jeud8334j/77399_submitter_file1__IMG6577.JPG,a plane flying in the sky over a mountain .,77399
http://www.mufoncms.com/files_jeud8334j/77398_submitter_file1__drawing.jpg,a laptop computer sitting on top of a wooden desk .,77398
http://www.mufoncms.com/files_jeud8334j/77396_submitter_file1__IMG20160703WA0009.jpg,an airplane flying in the sky over a building .,77396
http://www.mufoncms.com/files_jeud8334j/77394_submitter_file2__UFOview1.JPG,a car driving down a street next to a traffic light .,77394
http://www.mufoncms.com/files_jeud8334j/77393_submitter_file1__orb1july22016.png,a group of people flying kites in the sky .,77393
http://www.mufoncms.com/files_jeud8334j/71332_submitter_file1__075.JPG,a person riding a surf board on a body of water,71332
http://www.mufoncms.com/files_jeud8334j/71331_submitter_file1__1010120.JPG,a view of a street light from a window .,71331
http://www.mufoncms.com/files_jeud8334j/71329_submitter_file1__orb.jpg,a black and white photo of a clock,71329
http://www.mufoncms.com/files_jeud8334j/71327_submitter_file1__Screenshot20150911134256.png,a view of a snow capped mountain from a plane .,71327
http://www.mufoncms.com/files_jeud8334j/71323_submitter_file1__20151007050846372.jpg,a large window with a clock on it .,71323
http://www.mufoncms.com/files_jeud8334j/71321_submitter_file1__TMPDOODLE1444465220920.jpg,a birthday cake with a train on it,71321
http://www.mufoncms.com/files_jeud8334j/71319_submitter_file1__20151009215452.jpg,a black and white photo of a man in a dark room .,71319
http://www.mufoncms.com/files_jeud8334j/71317_submitter_file1__IMG2240.PNG,a close up of a person holding a remote,71317
http://www.mufoncms.com/files_jeud8334j/71316_submitter_file1__image.jpg,a laptop computer sitting on top of a desk .,71316
http://www.mufoncms.com/files_jeud8334j/71315_submitter_file1__aa22.jpg,a traffic light sitting on the side of a road .,71315
http://www.mufoncms.com/files_jeud8334j/71313_submitter_file1__feb25th2015hendersonnv.jpg,a traffic light sitting on the side of a road .,71313
http://www.mufoncms.com/files_jeud8334j/83442_submitter_file1__IMG0141.JPG,a plane flying in the sky over a mountain .,83442
http://www.mufoncms.com/files_jeud8334j/83441_submitter_file1__IMG6103UFO.jpg,a fire hydrant in the snow near a tree .,83441
